,funded_amnt_inv,int_rate,installment,annual_inc,loan_status,dti,revol_bal,revol_util,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt
755,20000.0,12.69,451.9,50000.0,0.0,27.67,16436.0,76.1,25207.03,20000.0,5207.03,0.0,0.0,0.0,8163.48
756,18000.0,13.49,610.75,66000.0,1.0,12.87,13938.0,42.9,13380.5,2950.75,1315.4,0.0,9114.35,495.2358,610.75
757,12975.0,16.77,321.48,80000.0,0.0,4.96,10984.0,84.5,18458.78,13000.0,5494.35,0.0,0.0,0.0,5992.22
758,35000.0,16.77,1243.85,100000.0,0.0,19.03,38248.0,74.6,44525.82,35000.0,9525.82,0.0,0.0,0.0,7226.73
759,35000.0,14.27,1200.82,123000.0,0.0,19.34,41034.0,83.1,42003.81,35000.0,7003.81,0.0,0.0,0.0,15600.1
760,12000.0,11.71,265.18,70000.0,0.0,21.17,9558.0,77.7,15910.65,12000.0,3910.65,0.0,0.0,0.0,265.03
761,7200.0,13.49,244.3,60000.0,0.0,22.22,13874.0,50.6,8403.22,7200.0,1203.22,0.0,0.0,0.0,4013.19
762,15925.0,15.96,386.93,150000.0,0.0,5.66,27505.0,40.6,22192.08,15925.0,6267.08,0.0,0.0,0.0,7507.67
763,4000.0,12.69,134.18,80000.0,0.0,21.66,25596.0,97.3,4830.46,4000.0,830.46,0.0,0.0,0.0,140.27
764,7000.0,7.51,217.78,31000.0,0.0,26.86,5033.0,44.1,7839.91,7000.0,839.91,0.0,0.0,0.0,230.87
765,15000.0,13.49,508.96,90000.0,0.0,6.93,23062.0,71.8,18384.69,15000.0,3344.24,40.450000075449,0.0,0.0,78.92
766,12800.0,11.71,282.86,61600.0,0.0,21.8,23979.0,60.1,16904.34,12800.0,4104.34,0.0,0.0,0.0,612.76
767,21325.0,20.89,576.27,71316.0,1.0,14.79,18651.0,75.5,1151.2,412.29,738.91,0.0,1.34,0.0,576.27
768,15000.0,16.77,370.94,42000.0,0.0,15.69,12259.0,73.3,22256.04,15000.0,7256.04,0.0,0.0,0.0,370.58
769,7200.0,7.9,225.29,34000.0,0.0,17.51,5176.0,48.8,8111.91,7200.0,911.91,0.0,0.0,0.0,6.6
770,13000.0,17.27,465.24,36000.0,0.0,10.9,5260.0,80.9,16276.9,13000.0,3276.9,0.0,0.0,0.0,464.45
771,28000.0,7.9,876.13,65000.0,0.0,14.64,13504.0,36.2,31032.59,28000.0,3032.59,0.0,0.0,0.0,11763.44
772,12000.0,9.91,386.7,35000.0,0.0,15.87,17035.0,57.6,13921.18,12000.0,1921.18,0.0,0.0,0.0,398.06
773,16000.0,17.58,402.65,50000.0,1.0,21.14,21627.0,70.5,1699.98,338.39,465.55,0.0,896.04,161.0424,402.65
774,14000.0,8.9,444.55,62004.0,0.0,9.08,9360.0,69.9,16003.6,14000.0,2003.6,0.0,0.0,0.0,456.61
775,11500.0,11.71,380.38,74000.0,0.0,7.96,16144.0,84.1,13372.1,11500.0,1872.1,0.0,0.0,0.0,5016.67
776,10500.0,14.65,362.19,42000.0,0.0,10.77,16705.0,52.2,12546.24,10500.0,2046.24,0.0,0.0,0.0,246.39
777,14400.0,12.42,481.18,48000.0,0.0,20.68,14347.0,42.6,17356.4,14400.0,2932.34,24.059999954425997,0.0,0.0,504.22
778,15943.142108917795,9.91,515.6,65000.0,0.0,10.36,19518.0,94.3,17931.14,16000.0,1995.82,0.0,0.0,0.0,6386.35
779,5375.0,9.91,173.21,15360.0,0.0,16.25,6988.0,27.3,6235.53,5375.0,860.53,0.0,0.0,0.0,181.55
780,12000.0,13.49,407.17,61000.0,0.0,17.67,12548.0,90.3,14564.62,12000.0,2564.62,0.0,0.0,0.0,2774.95
781,12000.0,7.51,373.33,83000.0,1.0,8.36,18692.0,82.7,3536.41,2435.23,547.09,0.0,554.09,5.39,373.33
782,16975.0,6.03,517.41,120000.0,0.0,8.94,3049.0,4.1,18599.14,17000.0,1626.53,0.0,0.0,0.0,523.66
783,28871.44293216344,19.03,778.72,106000.0,0.0,15.72,29623.0,74.2,34359.38,30000.0,6991.13,0.0,0.0,0.0,25316.64
784,13000.0,20.3,485.12,42000.0,1.0,7.69,11612.0,99.5,6565.39,3536.97,2483.96,0.0,544.46,5.37,204.92
785,7125.0,7.51,221.67,30000.0,1.0,18.12,12648.0,68.0,3103.78,2306.14,520.74,0.0,276.9,2.81,174.2
786,14000.0,18.25,357.42,32000.0,0.0,16.28,10617.0,87.0,21444.69,14000.0,7444.69,0.0,0.0,0.0,356.91
787,8000.0,14.65,275.96,72100.0,0.0,6.71,14147.0,92.7,8798.37,8000.0,798.37,0.0,0.0,0.0,6593.13
788,12500.0,11.71,413.45,58000.0,0.0,17.32,7059.0,79.3,14884.19,12500.0,2384.19,0.0,0.0,0.0,425.27
789,10000.0,14.27,343.09,40000.0,0.0,18.69,5689.0,87.5,11156.11,10000.0,1156.11,0.0,0.0,0.0,7731.76
790,8175.0,13.49,188.07,75000.0,0.0,23.58,11209.0,57.5,11283.64,8175.0,3108.64,0.0,0.0,0.0,187.51
791,14000.0,10.65,456.03,48880.0,0.0,21.95,13790.0,73.7,16416.88,14000.0,2416.88,0.0,0.0,0.0,470.86
792,7500.0,6.03,228.27,48000.0,0.0,5.08,6626.0,30.8,8214.17,7500.0,714.17,0.0,0.0,0.0,683.8
793,19150.0,9.91,618.72,40000.0,0.0,11.37,14061.0,67.6,21476.45,19200.0,2332.52,0.0,0.0,0.0,10413.87
794,9000.0,11.71,297.69,110000.0,0.0,13.06,14810.0,65.2,10716.58,9000.0,1716.58,0.0,0.0,0.0,303.86
795,15975.0,17.27,399.97,60000.0,0.0,11.98,19626.0,80.8,23586.37,16000.0,7623.28,0.0,0.0,0.0,4824.69
796,20000.0,8.9,635.07,65000.0,0.0,14.99,10559.0,44.5,22862.29,20000.0,2862.29,0.0,0.0,0.0,649.94
797,9000.0,13.49,305.38,50000.0,0.0,1.99,2462.0,42.4,10993.42,9000.0,1993.42,0.0,0.0,0.0,314.15
798,9550.0,7.51,298.67,55000.0,1.0,27.34,10204.0,74.8,7083.33,5595.77,959.79,0.0,564.81,5.4963000039,298.67
799,12000.0,12.69,271.14,63000.0,1.0,20.67,23888.0,64.1,12973.19,886.61,736.51,0.0,11350.070000000003,2043.18,271.14
800,12325.0,11.71,272.37,133224.0,0.0,10.97,43090.0,46.3,16341.39,12325.0,4016.39,0.0,0.0,0.0,271.56
801,1000.0,13.49,33.94,35100.0,0.0,6.19,9219.0,73.1,1017.55,1000.0,17.55,0.0,0.0,0.0,563.79
802,15000.0,15.27,521.97,38000.0,1.0,13.83,14406.0,91.8,9377.2,6231.02,2630.06,0.0,516.12,5.17,521.97
803,12000.0,16.77,426.47,38000.0,0.0,21.32,6761.0,82.5,14112.25,12000.0,2112.25,0.0,0.0,0.0,8152.79
804,12000.0,14.27,280.91,41000.0,0.0,22.77,9967.0,78.9,16853.87,12000.0,4853.87,0.0,0.0,0.0,280.18
805,14000.0,8.9,444.55,108000.0,0.0,27.86,38144.0,44.8,15714.75,14000.0,1714.75,0.0,0.0,0.0,5942.67
806,15600.0,15.96,379.04,43000.0,0.0,7.56,8803.0,64.3,22133.99,15600.0,6533.99,0.0,0.0,0.0,5845.17
807,9994.503972291224,10.65,325.74,45000.0,0.0,11.41,15606.0,88.0,11719.03,10000.0,1726.32,0.0,0.0,0.0,337.7
808,7200.0,12.69,241.53,23000.0,0.0,20.19,5258.0,59.7,8769.34,7200.0,1569.34,0.0,0.0,0.0,166.2
809,22250.0,15.27,532.49,47532.0,1.0,23.76,33474.0,58.1,10061.49,4691.15,4345.37,0.0,1024.97,9.91,532.49
810,13250.0,17.27,331.23,26000.0,0.0,10.89,9138.0,59.7,19785.91,13250.0,6535.91,0.0,0.0,0.0,2230.72
811,16725.0,14.27,391.51,150000.0,0.0,3.23,15527.0,56.3,22497.39,16725.0,5772.39,0.0,0.0,0.0,8016.73
812,11000.0,9.91,354.48,32000.0,0.0,23.66,9437.0,39.0,11350.45,11000.0,350.45,0.0,0.0,0.0,10288.18
813,9600.0,8.9,304.84,55000.0,0.0,17.02,17709.0,66.6,10973.87,9600.0,1373.87,0.0,0.0,0.0,315.41
814,10000.0,16.77,355.39,35000.0,0.0,18.55,7565.0,53.7,12793.75,10000.0,2793.75,0.0,0.0,0.0,372.75
815,7000.0,15.96,170.08,75000.0,0.0,21.66,7623.0,88.6,10204.59,7000.0,3204.59,0.0,0.0,0.0,169.87
816,11000.0,9.91,354.48,74000.0,0.0,18.24,16072.0,81.6,12761.05,11000.0,1761.05,0.0,0.0,0.0,369.71
817,13000.0,16.77,321.48,50000.0,0.0,19.13,10724.0,86.5,19180.83,13000.0,6180.83,0.0,0.0,0.0,2463.87
818,5000.0,7.51,155.56,30000.0,0.0,18.72,3472.0,28.7,5061.87,5000.0,61.87,0.0,0.0,0.0,4907.24
819,6000.0,11.71,198.46,37000.0,1.0,6.68,5846.0,88.6,5250.06,3931.16,1019.59,0.0,299.31,2.8855999986,198.46
820,3000.0,13.49,101.8,105000.0,0.0,7.25,15209.0,79.6,3653.24,3000.0,653.24,0.0,0.0,0.0,501.25
821,8200.0,16.77,202.78,42000.0,1.0,5.06,5941.0,90.0,3035.9,1240.19,1380.22,0.0,415.49,3.67,202.78
822,17000.0,12.42,568.06,80000.0,0.0,16.65,17347.0,81.2,20450.15,17000.0,3450.15,0.0,0.0,0.0,584.63
823,5000.0,10.65,162.87,35000.0,0.0,13.92,3418.0,30.5,5863.16,5000.0,863.16,0.0,0.0,0.0,169.7
824,6400.0,8.9,203.23,23000.0,0.0,10.75,5119.0,89.8,7315.9,6400.0,915.9,0.0,0.0,0.0,209.64
825,13000.0,16.29,458.91,50000.0,0.0,8.33,13819.0,98.0,16520.53,13000.0,3520.53,0.0,0.0,0.0,463.82
826,18000.0,11.71,397.77,36000.0,0.0,22.03,13779.0,68.9,23650.46,18000.0,5650.46,0.0,0.0,0.0,4557.5
827,16000.0,15.27,382.92,60000.0,0.0,17.7,23464.0,57.7,22124.6,16000.0,6124.6,0.0,0.0,0.0,3220.41
828,13175.0,17.27,329.98,40000.0,0.0,24.36,18251.0,61.0,17496.08,13200.0,4329.28,0.0,0.0,0.0,8962.13
829,10000.0,16.77,355.39,38200.0,0.0,17.09,7023.0,75.5,12793.75,10000.0,2793.75,0.0,0.0,0.0,370.77
830,15000.0,15.96,364.46,37000.0,1.0,20.14,8626.0,83.7,9111.5,4845.58,4249.17,0.0,16.75,0.0,364.46
831,5000.0,14.27,171.55,56000.0,0.0,10.03,11702.0,90.2,6120.44,5000.0,1120.44,0.0,0.0,0.0,1323.76
832,7200.0,7.9,225.29,38000.0,0.0,14.34,14635.0,70.7,7985.55,7200.0,785.55,0.0,0.0,0.0,1085.15
833,14975.0,7.9,469.36,43000.0,0.0,19.4,12835.0,60.3,16892.27,15000.0,1897.01,23.470000031377,0.0,0.0,474.01
834,9875.0,19.42,258.46,60000.0,1.0,9.12,13577.0,89.9,258.46,98.47,159.52,0.0,0.47,0.0,258.46
835,5000.0,21.28,136.06,46000.0,0.0,6.1,8376.0,91.0,7281.69,5000.0,2281.69,0.0,0.0,0.0,3200.57
836,9600.0,11.71,317.53,105000.0,0.0,10.19,18114.0,93.9,10705.59,9600.0,1105.59,0.0,0.0,0.0,6585.15
837,16000.0,19.91,423.11,107000.0,0.0,6.47,19823.0,68.4,24813.03,16000.0,8813.03,0.0,0.0,0.0,5349.97
838,22875.0,19.03,593.77,235000.0,1.0,14.08,42936.0,83.8,19075.97,6337.11,7318.78,0.0,5420.08,921.4136000016999,31.28
839,21000.0,14.65,495.74,70000.0,0.0,20.11,23080.0,59.9,29754.62,21000.0,8754.62,0.0,0.0,0.0,495.64
840,8225.0,17.58,206.99,78000.0,1.0,13.18,8038.0,45.2,6353.86,2820.19,2730.3,0.0,803.37,7.6512999991,206.99
841,6000.0,10.65,195.44,24000.0,0.0,11.75,6739.0,49.6,7035.82,6000.0,1035.82,0.0,0.0,0.0,202.62
842,19975.0,20.3,533.23,51750.0,0.0,18.97,19557.0,92.5,31952.96,20000.0,11992.95,0.0,0.0,0.0,532.38
843,6000.0,14.65,206.97,57600.0,0.0,23.42,6193.0,52.9,7450.73,6000.0,1450.73,0.0,0.0,0.0,5.86
844,7150.0,12.69,239.85,50000.0,0.0,24.6,11439.0,70.8,8259.28,7150.0,1109.28,0.0,0.0,0.0,2110.22
845,13000.0,19.42,340.24,55000.0,1.0,19.09,10520.0,47.8,7825.52,3576.75,4233.36,0.0,15.41,0.0,340.24
846,32000.0,6.62,982.52,120000.0,0.0,6.07,1967.0,5.2,35370.6,32000.0,3370.6,0.0,0.0,0.0,1001.15
847,8000.0,15.27,278.39,108000.0,1.0,12.48,10957.0,81.8,3403.21,2064.97,988.52,0.0,349.72,3.32,278.39
848,15500.0,13.49,356.58,40000.0,0.0,11.19,17554.0,57.0,21394.18,15500.0,5894.18,0.0,0.0,0.0,355.96
849,7000.0,8.9,222.28,97600.0,0.0,7.97,25060.0,91.8,8001.78,7000.0,1001.78,0.0,0.0,0.0,230.52
850,12000.0,6.62,368.45,70800.0,0.0,7.76,19129.0,61.9,12963.95,12000.0,963.95,0.0,0.0,0.0,6348.39
851,10400.0,14.65,358.74,45000.0,0.0,11.31,6562.0,61.9,12914.62,10400.0,2514.62,0.0,0.0,0.0,366.57
852,12000.0,12.69,402.54,60000.0,0.0,18.38,16464.0,89.5,14429.05,12000.0,2429.05,0.0,0.0,0.0,2366.09
853,5050.0,11.71,111.6,88000.0,0.0,3.25,5791.0,51.1,6695.66,5050.0,1645.66,0.0,0.0,0.0,111.26
854,16000.0,16.29,564.81,74000.0,0.0,15.84,20747.0,85.7,20221.52,16000.0,4221.52,0.0,0.0,0.0,3286.74
855,4500.0,10.65,146.58,91500.0,0.0,11.67,6837.0,48.5,5163.79,4500.0,663.79,0.0,0.0,0.0,1944.92
856,5000.0,12.42,167.08,42500.0,0.0,16.69,26722.0,83.2,6014.73,5000.0,1014.73,0.0,0.0,0.0,171.43
857,3600.0,16.29,127.09,45000.0,0.0,22.05,7947.0,99.3,4574.87,3600.0,974.87,0.0,0.0,0.0,4.0
858,18550.0,20.3,494.57,75000.0,0.0,18.77,16788.0,71.4,29673.49,18550.0,11123.49,0.0,0.0,0.0,493.86
859,21000.0,13.49,712.54,103000.0,0.0,12.41,22431.0,86.2,25518.36,21000.0,4518.36,0.0,0.0,0.0,521.2
860,7000.0,14.27,240.17,42000.0,0.0,11.09,1086.0,9.3,7486.2,7000.0,471.2,15.000000008208001,0.0,0.0,17.99
861,17450.0,7.9,353.5,90000.0,0.0,8.44,7184.0,52.7,21179.24,17475.0,3734.58,0.0,0.0,0.0,353.08
862,17325.0,12.69,392.02,63000.0,0.0,19.92,25261.0,50.2,23115.27,17350.0,5798.63,0.0,0.0,0.0,5507.73
863,7000.0,8.9,144.97,25000.0,0.0,15.17,14469.0,62.9,8691.04,7000.0,1691.04,0.0,0.0,0.0,441.66
864,15000.0,7.9,469.36,35000.0,0.0,17.73,11550.0,61.3,16731.16,15000.0,1731.16,0.0,0.0,0.0,5003.63
865,2250.0,13.49,76.35,16000.0,0.0,18.75,7528.0,61.2,2748.32,2250.0,498.32,0.0,0.0,0.0,80.89
866,17050.0,12.42,569.74,53000.0,0.0,23.64,17414.0,59.4,20510.22,17050.0,3460.22,0.0,0.0,0.0,581.19
867,16500.0,16.77,586.39,110000.0,0.0,10.22,22329.0,70.2,21109.72,16500.0,4609.72,0.0,0.0,0.0,604.94
868,34975.0,19.91,925.54,69000.0,0.0,9.41,22921.0,70.7,55505.21,35000.0,20544.89,0.0,0.0,0.0,12.48
869,3250.0,12.42,108.6,16000.0,0.0,19.13,9422.0,70.8,3924.59,3250.0,659.59,15.0000000052,0.0,0.0,18.86
870,7000.0,7.9,219.04,38400.0,0.0,9.34,6736.0,26.5,7793.22,7000.0,793.22,0.0,0.0,0.0,2542.19
871,23919.589515761,11.71,793.83,80000.0,0.0,13.26,23236.0,66.4,28449.72,24000.0,4546.31,0.0,0.0,0.0,3175.71
872,13200.0,16.77,469.11,80952.0,0.0,12.79,16560.0,84.1,16887.8,13200.0,3687.8,0.0,0.0,0.0,485.74
873,22725.0,8.9,722.39,65000.0,0.0,10.45,23869.0,52.8,23674.17,22750.0,950.22,0.0,0.0,0.0,20092.09
874,12000.0,8.9,381.04,70000.0,0.0,6.02,12411.0,50.0,13717.39,12000.0,1717.39,0.0,0.0,0.0,391.93
875,30000.0,10.65,977.2,175000.0,0.0,17.15,26103.0,56.9,35179.06,30000.0,5179.06,0.0,0.0,0.0,986.38
876,1200.0,12.69,40.26,34000.0,1.0,13.41,9040.0,94.2,899.22,169.31,71.47,0.0,658.44,118.5192,40.26
877,4800.0,8.9,152.42,35000.0,0.0,14.95,16237.0,49.7,5486.94,4800.0,686.94,0.0,0.0,0.0,158.37
878,17975.0,20.89,485.85,60000.0,0.0,20.74,12411.0,94.7,28749.92,18000.0,10789.91,0.0,0.0,0.0,4937.82
879,7200.0,8.9,228.63,35000.0,0.0,15.02,18323.0,68.1,8230.4,7200.0,1030.4,0.0,0.0,0.0,233.82
880,15000.0,9.91,483.38,35000.0,0.0,15.15,15872.0,52.9,17401.44,15000.0,2401.44,0.0,0.0,0.0,503.11
881,10500.0,15.27,365.38,60000.0,0.0,9.92,15905.0,80.7,13153.49,10500.0,2653.49,0.0,0.0,0.0,385.76
882,15000.0,17.27,374.97,75000.0,0.0,16.21,10219.0,74.9,16461.88,15000.0,1461.88,0.0,0.0,0.0,14214.57
883,5000.0,7.9,156.46,66000.0,1.0,7.75,16396.0,47.9,4067.96,3486.91,576.37,0.0,4.68,0.0,156.46
884,12800.0,13.49,294.47,77000.0,0.0,8.74,14334.0,70.1,15972.01,12800.0,3172.01,0.0,0.0,0.0,748.58
885,4000.0,8.9,127.02,62000.0,0.0,13.16,7171.0,52.3,4572.43,4000.0,572.43,0.0,0.0,0.0,131.34
886,9350.0,12.42,209.98,73000.0,0.0,18.84,37924.0,52.0,11388.88,9350.0,2038.88,0.0,0.0,0.0,6355.02
887,27000.0,11.71,893.06,130000.0,0.0,8.13,14090.0,70.1,30279.94,27000.0,3279.94,0.0,0.0,0.0,17786.3
888,15000.0,12.42,501.23,61000.0,0.0,17.35,11926.0,86.4,18044.24,15000.0,3044.24,0.0,0.0,0.0,516.66
889,35000.0,20.89,944.71,90000.0,1.0,7.93,17017.0,82.2,43184.67,20871.91,19689.1,94.48,2529.18,455.2523999986,944.71
890,2400.0,14.27,82.35,25000.0,0.0,17.71,3096.0,35.2,2964.22,2400.0,564.22,0.0,0.0,0.0,86.32
891,5900.0,12.42,197.16,14400.0,0.0,6.17,5153.0,46.4,6792.32,5900.0,892.32,0.0,0.0,0.0,662.07
892,5000.0,11.71,165.38,70000.0,0.0,13.78,5529.0,36.1,5507.92,5000.0,507.92,0.0,0.0,0.0,3692.33
893,21975.0,19.42,575.79,82500.0,0.0,16.2,18810.0,97.0,34507.98,22000.0,12547.24,0.0,0.0,0.0,575.63
894,13250.0,17.58,476.24,35000.0,1.0,18.55,5584.0,76.5,11325.82,7250.38,3210.62,0.0,864.82,8.4854000017,476.24
895,12600.0,14.27,294.95,43200.0,0.0,18.61,13924.0,52.5,16427.62,12600.0,3827.62,0.0,0.0,0.0,7291.91
896,20000.0,11.71,661.52,125000.0,0.0,14.95,26179.0,56.8,23814.7,20000.0,3814.7,0.0,0.0,0.0,671.46
897,18000.0,7.9,563.23,80000.0,0.0,20.05,29104.0,78.4,19847.49,18000.0,1847.49,0.0,0.0,0.0,8588.3
898,19175.0,16.77,682.34,87500.0,0.0,13.56,22854.0,73.7,23339.21,19200.0,4169.64,0.0,0.0,0.0,10420.06
899,7000.0,11.71,231.54,22000.0,0.0,17.45,7467.0,25.7,8335.09,7000.0,1335.09,0.0,0.0,0.0,239.28
900,25000.0,15.96,607.43,80000.0,0.0,4.71,20789.0,87.8,33930.1,25000.0,8930.1,0.0,0.0,0.0,13906.88
901,10000.0,6.03,304.36,70000.0,0.0,12.29,5844.0,12.8,10366.45,10000.0,366.45,0.0,0.0,0.0,8238.02
902,2250.0,15.27,78.3,17352.0,0.0,19.5,10267.0,90.3,2836.49,2250.0,571.49,14.999999997042,0.0,0.0,2.75
903,23000.0,9.91,741.18,63208.0,0.0,19.61,19843.0,38.5,25889.76,23000.0,2889.76,0.0,0.0,0.0,11818.55
904,6750.0,17.27,241.57,48000.0,0.0,1.0,298.0,4.8,8696.24,6750.0,1946.24,0.0,0.0,0.0,249.7
905,10000.0,10.65,325.74,45500.0,0.0,8.78,10802.0,86.4,11572.82,10000.0,1572.82,0.0,0.0,0.0,3441.18
906,16000.0,11.71,353.58,48000.0,0.0,10.75,18163.0,71.2,19749.45,16000.0,3749.45,0.0,0.0,0.0,9002.87
907,5600.0,8.9,177.82,19200.0,0.0,13.19,4095.0,12.8,6331.01,5600.0,731.01,0.0,0.0,0.0,1892.29
908,12000.0,19.42,314.07,68000.0,0.0,23.15,23936.0,78.4,18843.84,12000.0,6843.84,0.0,0.0,0.0,313.71
909,4800.0,6.03,146.1,35000.0,0.0,14.61,7263.0,15.1,5203.45,4800.0,403.45,0.0,0.0,0.0,1844.99
910,15675.0,14.65,370.63,63000.0,0.0,24.93,20546.0,62.6,21982.02,15700.0,6317.08,0.0,0.0,0.0,3856.21
911,10000.0,11.71,330.76,29406.0,1.0,10.41,8692.0,82.5,6945.96,5393.16,1537.05,0.0,15.75,0.0,330.76
912,2200.0,9.91,70.9,26004.0,1.0,14.95,3820.0,61.6,262.7,160.16,86.42,14.883,1.23,0.0,50.0
913,24000.0,12.69,805.08,120000.0,1.0,13.9,27314.0,83.3,28413.79,23024.99,5136.52,80.492582073298,171.78,30.9204,805.08
914,16000.0,7.9,500.65,110000.0,0.0,8.69,17043.0,16.2,17812.42,16000.0,1812.42,0.0,0.0,0.0,5803.96
915,10000.0,9.91,322.25,34000.0,0.0,17.51,12937.0,70.7,11600.98,10000.0,1600.98,0.0,0.0,0.0,331.25
916,10625.0,14.27,364.54,26500.0,1.0,15.49,5872.0,80.4,3413.02,1983.86,928.22,0.0,500.94,4.87,364.54
917,9600.0,14.65,331.15,40000.0,0.0,5.2,5271.0,75.3,11881.69,9600.0,2281.69,0.0,0.0,0.0,1621.93
918,7200.0,20.89,270.86,88800.0,1.0,20.46,17998.0,57.5,6677.98,4068.87,2159.78,0.0,449.33,4.482,541.72
919,12000.0,8.9,381.04,100000.0,0.0,12.94,10576.0,57.2,13717.39,12000.0,1717.39,0.0,0.0,0.0,392.81
920,5000.0,12.42,167.08,45000.0,0.0,4.21,5592.0,81.0,5954.57,5000.0,954.57,0.0,0.0,0.0,1448.94
921,29092.57162835896,21.67,822.95,85000.0,0.0,11.44,23760.0,97.3,46995.76,30000.0,19376.83,0.0,0.0,0.0,822.78
922,12000.0,16.29,423.61,36000.0,0.0,14.0,11926.0,87.7,14528.69,12000.0,2528.69,0.0,0.0,0.0,6486.41
923,18000.0,17.27,644.18,80000.0,0.0,21.43,21980.0,63.7,23190.04,18000.0,5190.04,0.0,0.0,0.0,659.44
924,10000.0,9.91,322.25,50000.0,0.0,9.1,13020.0,37.5,11256.58,10000.0,1256.58,0.0,0.0,0.0,5145.96
925,9994.464811660222,9.91,322.25,75000.0,0.0,11.23,9105.0,61.9,11394.35,10000.0,1401.55,0.0,0.0,0.0,4005.76
926,26000.0,7.51,808.89,105000.0,0.0,15.3,15093.0,78.6,28140.9,26000.0,2140.9,0.0,0.0,0.0,6642.31
927,17475.0,9.91,563.14,45408.0,0.0,24.92,29544.0,49.2,20263.93,17475.0,2788.93,0.0,0.0,0.0,1692.55
928,10400.0,22.35,289.32,72000.0,1.0,8.82,9334.0,99.3,3525.35,813.59,1492.09,0.0,1219.67,219.54059999490002,289.32
929,9994.503972291224,10.65,325.74,67500.0,0.0,9.3,17675.0,77.9,11430.18,10000.0,1437.47,0.0,0.0,0.0,4606.88
930,17250.0,19.42,635.99,60000.0,0.0,4.08,14981.0,72.0,22149.95,17250.0,4899.95,0.0,0.0,0.0,7525.06
931,10000.0,6.62,307.04,65000.0,0.0,7.16,46667.0,33.5,11053.31,10000.0,1053.31,0.0,0.0,0.0,326.35
932,12000.0,13.49,276.06,55000.0,1.0,14.49,18622.0,50.1,1104.24,572.24,528.16,0.0,3.84,0.0,276.06
933,6000.0,7.9,121.38,34848.0,0.0,12.16,10040.0,14.7,7213.9,6000.0,1213.9,0.0,0.0,0.0,281.2
934,19075.0,18.25,486.98,48000.0,0.0,21.2,20306.0,70.8,25901.49,19075.0,6826.49,0.0,0.0,0.0,12760.95
935,20000.0,11.71,661.52,55000.0,0.0,23.89,19037.0,54.9,22780.23,20000.0,2780.23,0.0,0.0,0.0,11554.01
936,23975.0,7.9,750.97,65000.0,0.0,22.12,11383.0,41.4,27006.61,24000.0,3034.77,0.0,0.0,0.0,759.52
937,17200.0,17.27,429.97,55000.0,1.0,23.76,18467.0,89.0,16270.39,9065.54,7183.97,0.0,20.88,3.7584000005,606.0
938,15000.0,8.9,476.3,75000.0,0.0,21.6,5581.0,46.9,17146.73,15000.0,2146.73,0.0,0.0,0.0,492.43
939,10625.0,11.71,351.44,30000.0,1.0,23.2,12103.0,70.4,11441.01,9235.98,1988.52,0.0,216.51,1.9492999966999998,351.44
940,8400.0,14.65,289.76,30000.0,0.0,15.84,11568.0,73.3,10245.58,8400.0,1845.58,0.0,0.0,0.0,3007.67
941,28000.0,14.65,660.99,160000.0,0.0,11.81,14562.0,73.9,39658.96,28000.0,11658.96,0.0,0.0,0.0,660.55
942,16000.0,15.96,562.2,60000.0,0.0,7.7,9822.0,86.4,20239.05,16000.0,4239.05,0.0,0.0,0.0,587.91
943,11000.0,16.77,272.02,59000.0,0.0,4.62,11243.0,83.9,16038.55,11000.0,5038.55,0.0,0.0,0.0,3525.63
944,15000.0,14.27,514.64,35000.0,0.0,12.58,5615.0,92.0,18002.15,15000.0,3002.15,0.0,0.0,0.0,6704.08
945,12625.0,13.49,290.44,81800.0,0.0,17.85,24645.0,61.2,13045.92,12625.0,420.92,0.0,0.0,0.0,12466.91
946,13225.0,12.69,443.64,65000.0,0.0,23.48,17982.0,86.5,14970.24,13225.0,1745.24,0.0,0.0,0.0,8771.07
947,11775.0,13.49,399.54,44400.0,0.0,13.11,13634.0,82.1,14383.05,11775.0,2608.05,0.0,0.0,0.0,415.6
948,16375.0,17.27,409.97,61500.0,1.0,12.51,14906.0,72.3,9939.9,3988.92,4191.28,0.0,1774.8,24.215999996999997,409.97
949,10075.0,12.42,336.66,46000.0,0.0,18.63,17072.0,55.9,12117.87,10075.0,2042.87,0.0,0.0,0.0,681.87
950,9975.0,14.27,343.09,62000.0,0.0,20.94,20159.0,62.7,12320.33,10000.0,2351.21,0.0,0.0,0.0,357.61
951,14000.0,12.42,467.82,88000.0,0.0,9.63,11271.0,70.9,16841.25,14000.0,2841.25,0.0,0.0,0.0,482.9
952,12994.464788896372,9.91,418.93,50000.0,1.0,17.3,18246.0,30.7,14351.74,12158.68,2068.04,0.0,132.22,20.7575999973,418.93
953,15000.0,11.71,496.14,75000.0,0.0,11.7,6622.0,79.8,17085.37,15000.0,2085.37,0.0,0.0,0.0,8668.66
954,5000.0,16.77,123.65,90000.0,1.0,3.92,6313.0,83.1,6939.4,4511.9,2394.94,14.983415935926,17.57,3.1626,123.65
955,9350.0,7.51,290.89,100000.0,0.0,10.0,16358.0,69.4,10290.73,9350.0,940.73,0.0,0.0,0.0,2326.45
956,18275.0,20.3,487.24,110000.0,1.0,23.21,26101.0,56.3,12389.79,4684.97,5747.44,0.0,1957.38,19.4083000005,512.76
